2025-07-05 21:24:59,525 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aspects/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:59,796 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aspects/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:00,373 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aspects/6.2.9-SNAPSHOT/spring-aspects-6.2.9-20250705.123558-28.pom
2025-07-05 21:25:00,667 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aspects/6.2.9-SNAPSHOT/spring-aspects-6.2.9-20250705.123558-28.pom
2025-07-05 21:25:00,961 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:01,432 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:01,765 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/3.5.4-SNAPSHOT/spring-boot-devtools-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:02,082 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-devtools/3.5.4-SNAPSHOT/spring-boot-devtools-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:02,597 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:02,873 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:03,174 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/3.5.4-SNAPSHOT/spring-boot-starter-test-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:03,654 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-test/3.5.4-SNAPSHOT/spring-boot-starter-test-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:04,356 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-test/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:04,679 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-test/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:04,980 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-test/3.5.4-SNAPSHOT/spring-boot-test-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:06,125 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-test/3.5.4-SNAPSHOT/spring-boot-test-3.5.4-20250704.091544-28.pom
2025-07-05 21:25:06,716 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-test/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:25:07,027 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-test/6.2.9-SNAPSHOT/maven-metadata.xml
